ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,,,,,
135,136,8.73,1.26,0.01,0.13,0.17,0.98,-0.04,0.15,1.08,0.16,0,1,0.3,0,3014,614,,,,,,,,,,,,,,,,,
136,177,10.78,1.26,-0.28,0.13,0.32,1.18,0.04,0.23,1.38,0.46,0,1.2,0.4,0,3014,619,,,,,,,,,,,,,,,,,
137,212,12.12,1.3,-0.6,0.23,0.43,1.28,0.08,0.27,1.58,0.64,0,1.3,0.35,0,3014,623,,,,,,,,,,,,,,,,,
138,266,14.12,1.37,-0.69,0.22,0.55,1.42,0.14,0.33,1.84,0.92,0,1.55,0.45,0,3014,628,,,,,,,,,,,,,,,,,
139,307,15.55,1.49,-0.69,0.23,0.69,1.53,0.21,0.38,2.04,1.08,0,1.6,0.4,0,3014,631,,,,,,,,,,,,,,,,,
140,358,16.93,1.61,-0.71,0.24,0.77,1.63,0.25,0.42,2.24,1.28,0,1.7,0.4,0,3014,634,,,,,,,,,,,,,,,,,
141,406,18.12,1.59,-0.69,0.24,0.86,1.77,0.3,0.45,2.4,1.44,0,1.85,0.5,0,3014,637,,,,,,,,,,,,,,,,,
142,506,20.41,1.68,-0.7,0.27,1.02,1.93,0.36,0.5,2.68,1.7,0,2.15,0.45,0,3014,642,,,,,,,,,,,,,,,,,
143,609,22.5,1.81,-0.72,0.33,1.13,2.06,0.39,0.54,3.06,1.96,0,2.3,0.5,0,3014,647,,,,,,,,,,,,,,,,,
144,651,23.93,1.9,-0.69,0.34,1.21,2.1,0.41,0.55,3.3,2.16,0,2.45,0.55,0,3014,650,,,,,,,,,,,,,,,,,
145,676,24.98,1.97,-0.69,0.34,1.26,2.13,0.42,0.56,3.6,2.32,0,2.5,0.5,0,3014,653,,,,,,,,,,,,,,,,,
146,691,25.84,1.99,-0.69,0.34,1.29,2.13,0.42,0.56,3.82,2.42,0,2.55,0.6,0,3014,655,,,,,,,,,,,,,,,,,
147,709,26.69,1.98,-0.69,0.34,1.33,2.19,0.43,0.56,4.06,2.54,0,2.7,0.55,0,3014,657,,,,,,,,,,,,,,,,,
148,723,27.47,2.09,-0.7,0.34,1.36,2.2,0.43,0.56,4.3,2.68,0,2.75,0.6,0,3014,659,,,,,,,,,,,,,,,,,
149,736,28.31,2.07,-0.7,0.32,1.38,2.19,0.43,0.56,4.52,2.82,0,2.85,0.55,0,3014,701,,,,,,,,,,,,,,,,,
150,754,29.28,2.19,-0.69,0.34,1.42,2.21,0.45,0.56,4.76,3,0,2.95,0.65,0,3014,703,,,,,,,,,,,,,,,,,
151,769,30.15,2.18,-0.7,0.34,1.46,2.24,0.45,0.56,4.96,3.14,0,3.05,0.65,0,3014,705,,,,,,,,,,,,,,,,,
152,789,31.04,2.3,-0.69,0.34,1.51,2.23,0.45,0.55,5.16,3.32,0,3.1,0.65,0,3014,707,,,,,,,,,,,,,,,,,
153,811,32.16,2.38,-0.7,0.34,1.54,2.25,0.46,0.56,5.4,3.52,0,3.2,0.55,0,3014,710,,,,,,,,,,,,,,,,,
154,838,33.39,2.45,-0.7,0.33,1.59,2.28,0.49,0.56,5.74,3.76,0,3.3,0.6,0,3014,713,,,,,,,,,,,,,,,,,
155,851,34.07,2.55,-0.71,0.32,1.63,2.3,0.48,0.56,5.88,3.9,0,3.35,0.65,0,3014,715,,,,,,,,,,,,,,,,,
156,891,35.88,2.66,-0.7,0.34,1.69,2.36,0.48,0.55,6.26,4.2,0,3.5,0.65,0,3014,719,,,,,,,,,,,,,,,,,
157,913,37.03,2.63,-0.7,0.33,1.71,2.38,0.48,0.54,6.56,4.42,0,3.65,0.75,0,3014,722,,,,,,,,,,,,,,,,,
158,923,37.88,2.71,-0.71,0.33,1.78,2.37,0.49,0.54,6.9,4.52,0,3.75,0.75,0,3014,724,,,,,,,,,,,,,,,,,
159,935,39.03,2.84,-0.69,0.36,1.81,2.4,0.49,0.52,7.18,4.8,0,3.85,0.75,0,3014,727,,,,,,,,,,,,,,,,,
160,448,40.77,3.64,-0.89,0.36,2.02,2.3,0.44,0.67,10.84,4.54,0,4,0.8,0,3014,729,,,,,,,,,,,,,,,,,
161,458,41.43,3.69,-0.91,0.36,2.04,2.29,0.44,0.68,11.32,4.5,0,4.05,0.85,0,3014,731,,,,,,,,,,,,,,,,,
162,437,43.26,3.68,-0.91,0.35,2.06,2.26,0.45,0.68,12.76,4.5,0,4.25,0.85,0,3014,735,,,,,,,,,,,,,,,,,
163,413,45.28,3.79,-0.91,0.34,2.11,2.21,0.45,0.69,14.24,4.46,0,4.4,0.9,0,3014,739,,,,,,,,,,,,,,,,,
164,393,46.34,3.8,-0.9,0.34,2.14,2.18,0.45,0.7,15.12,4.46,0,4.55,0.8,0,3014,742,,,,,,,,,,,,,,,,,
165,333,48.65,4.03,-0.99,0.36,2.17,2.09,0.45,0.7,17.18,4.38,0,4.8,0.9,0,3014,746,,,,,,,,,,,,,,,,,
166,316,50.19,3.99,-0.99,0.34,2.21,2.05,0.44,0.69,18.32,4.32,0,4.95,0.95,0,3014,749,,,,,,,,,,,,,,,,,
167,300,51.92,4.08,-1.01,0.35,2.29,2.03,0.45,0.72,19.64,4.3,0,5.1,1,0,3014,753,,,,,,,,,,,,,,,,,
168,288,53.45,4.09,-1,0.34,2.34,2.01,0.45,0.74,20.76,4.3,0,5.2,1,0,3014,756,,,,,,,,,,,,,,,,,
169,271,55.57,4.21,-1.02,0.33,2.43,2,0.47,0.77,22.38,4.28,0,5.4,0.95,0,3014,801,,,,,,,,,,,,,,,,,
