ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,
170,-188,-28.99,-2.32,1.04,-0.06,-0.54,-0.78,0.14,-0.08,3.46,2.54,0,-2.4,-0.2,0,1815,2526,,,,,,,,
171,-165,-26.02,-2.12,1.03,-0.04,-0.56,-0.8,0.06,-0.05,2.56,1.8,0,-2.15,-0.15,0,1815,2531,,,,,,,,
172,-134,-22.43,-1.97,0.93,-0.02,-0.57,-0.81,0.01,-0.01,1.52,0.86,0,-1.85,-0.2,0,1815,2538,,,,,,,,
173,-106,-19.67,-1.78,0.92,-0.01,-0.57,-0.8,0,0,0.78,0.24,0,-1.65,-0.15,0,1815,2543,,,,,,,,
174,-79,-17.31,-1.69,0.82,-0.03,-0.51,-0.75,0.02,0,0.3,-0.18,0,-1.4,-0.15,0,1815,2548,,,,,,,,
175,-53,-14.56,-1.59,0.61,-0.04,-0.44,-0.65,0.13,0,-0.08,-0.52,0,-1.15,-0.05,0,1815,2553,,,,,,,,
176,-31,-12,-1.49,0.4,-0.05,-0.34,-0.45,0.22,-0.01,-0.24,-0.72,0,-0.85,-0.05,0,1815,2558,,,,,,,,
177,-19,-9.73,-1.38,0.12,-0.03,-0.25,-0.37,0.27,-0.02,-0.22,-0.74,0,-0.65,0,0,1815,2603,,,,,,,,
178,-14,-8.31,-1.27,-0.08,-0.03,-0.19,-0.34,0.32,-0.01,-0.22,-0.78,0,-0.65,-0.05,0,1815,2608,,,,,,,,
179,-13,-7.93,-1.27,-0.08,-0.02,-0.17,-0.32,0.33,0,-0.2,-0.78,0,-0.6,-0.05,0,1815,2613,,,,,,,,
180,-3,-6.13,-1.15,-0.19,-0.01,-0.11,-0.29,0.33,-0.01,-0.18,-0.8,0,-0.4,-0.05,0,1815,2617,,,,,,,,
181,7,-3.48,-1.05,-0.23,-0.01,-0.04,-0.26,0.29,-0.01,0.06,-0.78,0,-0.15,0,0,1815,2622,,,,,,,,
182,17,-1.01,-1.05,-0.28,-0.01,0.03,-0.25,0.29,0,0.38,-0.7,0,0.1,0,0,1815,2627,,,,,,,,
183,28,1.63,-0.95,-0.28,-0.01,0.11,-0.2,0.29,0,0.66,-0.5,0,0.35,0.05,0,1815,2632,,,,,,,,
